"name1"	"name2"	"D.ij.bMNTD"	"G.ij.bMNTD"	"Ds.ij.bMNTD"	"Gs.ij.bMNTD"	"C.ij.bMNTD"	"E.ij.bMNTD"	"ST.ij.bMNTD"	"MST.ij.bMNTD"	"bNTI.wt"	"RC.bMNTD.wt"	"Plant"	"sex"
"A2"	"A1"	1.91834849685431e-05	2.23418729167079e-05	0.000107876522563264	0.000125637419986878	0.999892123477437	0.999874362580013	0.999982237186386	0.858618446510339	-0.198236567915931	0.0101010101010101	"PG"	"F"
"A3"	"A1"	5.85878815122081e-06	6.03264849183178e-06	3.29463438590508e-05	3.39240311242965e-05	0.999967053656141	0.999966075968876	0.999999022280522	0.971179148081032	-0.0657739070652507	0.0505050505050505	"PG"	"F"
"PG1"	"A1"	0.137458449383654	0.0466219865427679	0.772984655330493	0.262174354215216	0.227015344669507	0.737825645784784	0.339171486014974	0.104356811449486	3.44836419916521	1	"PG"	"F"
"PG2"	"A1"	0.0646681340948852	0.0489213138384014	0.36365516684015	0.275104404896542	0.63634483315985	0.724895595103458	0.756497995854046	0.664086792924709	0.531818489228674	0.555555555555556	"PG"	"F"
"PG3"	"A1"	0.0896792063128362	0.0412441743320724	0.504302577927111	0.231932733298088	0.495697422072889	0.768067266701912	0.459907887545264	0.296816651523379	1.92775322160411	0.878787878787879	"PG"	"F"
"A3"	"A2"	6.43250687629727e-06	6.04109324722861e-06	3.61725971228434e-05	3.39715194116229e-05	0.999963827402877	0.999966028480588	0.939150686257179	0.93914861904331	0.196399025460615	0.252525252525252	"PG"	"F"
"PG1"	"A2"	0.0998043394545442	0.0455637352399986	0.561240311379015	0.256223377595066	0.438759688620985	0.743776622404934	0.456530602667338	0.269310998811171	2.41114011285747	0.95959595959596	"PG"	"F"
"PG2"	"A2"	0.0591585507232913	0.0382347531182936	0.332672543199318	0.215009536287591	0.667327456800682	0.784990463712409	0.646309834348937	0.549433805885517	0.971629558426329	0.676767676767677	"PG"	"F"
"PG3"	"A2"	0.0644276262554204	0.0405133553588004	0.3623026936366	0.227823041571631	0.6376973063634	0.772176958428369	0.628819618438014	0.519306581852094	1.15549321030413	0.777777777777778	"PG"	"F"
"PG1"	"A3"	0.132016026643193	0.0463340610671116	0.742379703179053	0.260555232396521	0.257620296820947	0.739444767603479	0.350973001121608	0.122277920794718	3.43186721365381	1	"PG"	"F"
"PG2"	"A3"	0.0629956045337063	0.0464831582456737	0.354249854237143	0.261393666350187	0.645750145762857	0.738606333649813	0.737879389994623	0.64511459208573	0.595707528929977	0.575757575757576	"PG"	"F"
"PG3"	"A3"	0.085998632611223	0.041138484479617	0.483605218056425	0.231338396358173	0.516394781943575	0.768661603641827	0.478362076587812	0.321368569809225	1.91043110807685	0.878787878787879	"PG"	"F"
"PG2"	"PG1"	0.00295428407399759	0.0044108510712113	0.0166131384933181	0.0248040059398477	0.983386861506682	0.975195994060152	0.991670757697555	0.664197697636269	-1.87247793899482	-0.95959595959596	"PG"	"F"
"PG3"	"PG1"	0.00385238534830046	0.00699339934164846	0.0216635264984329	0.0393267231220162	0.978336473501567	0.960673276877984	0.981945683206142	0.54091479379448	-2.64878831896618	-1	"PG"	"F"
"PG3"	"PG2"	0.00318726041083264	0.00604690783476601	0.0179232590005411	0.0340042171974894	0.982076740999459	0.965995782802511	0.983625558446092	0.518458505931517	-2.64304235997944	-1	"PG"	"F"
