"name1"	"name2"	"D.ij.bMNTD"	"G.ij.bMNTD"	"Ds.ij.bMNTD"	"Gs.ij.bMNTD"	"C.ij.bMNTD"	"E.ij.bMNTD"	"ST.ij.bMNTD"	"MST.ij.bMNTD"	"bNTI.wt"	"RC.bMNTD.wt"	"Plant"	"sex"
"A23"	"A22"	8.03934649856398e-05	7.41162177622984e-05	0.000630062130784749	0.000580865896218822	0.999369937869215	0.999419134103781	0.921918439210666	0.921873057934444	0.473412870074373	0.353535353535353	"YJ"	"FM"
"A24"	"A22"	0.000248106695542888	0.000222480619746917	0.00194446940785097	0.00174363194024655	0.998055530592149	0.998256368059753	0.896713485543397	0.89653307731224	0.39277341895885	0.494949494949495	"YJ"	"FM"
"YJ4"	"A22"	0.00805870201526546	0.00923261885921243	0.063157906727922	0.0723581638407788	0.936842093272078	0.927641836159221	0.990179500708894	0.864279318741203	-0.720812044891399	-0.454545454545455	"YJ"	"FM"
"YJ5"	"A22"	0.0692609716692032	0.0388456829835262	0.542814212547192	0.304442578719069	0.457185787452808	0.695557421280931	0.560859630573142	0.368649724679607	1.46898936382485	0.818181818181818	"YJ"	"FM"
"YJ6"	"A22"	0.010670656319336	0.0188260982752724	0.083628395151689	0.147544475111254	0.916371604848311	0.852455524888746	0.930250916089718	0.527267396100811	-1.47678207865796	-0.95959595959596	"YJ"	"FM"
"A24"	"A23"	0.000139827192561411	0.000122479955038986	0.00109585796435853	0.000959903662120651	0.998904142035641	0.999040096337879	0.87593802604021	0.875818824074672	0.288750581107623	0.494949494949495	"YJ"	"FM"
"YJ4"	"A23"	0.00727786512740254	0.00888614490341774	0.0570383079091608	0.0696427675223291	0.942961692090839	0.930357232477671	0.986633115937912	0.808065007499853	-1.31924337533128	-0.838383838383838	"YJ"	"FM"
"YJ5"	"A23"	0.068769484270879	0.0389531763994833	0.538962312426985	0.305285029417211	0.461037687573015	0.694714970582789	0.56643112584717	0.375903942606687	1.44070118895216	0.818181818181818	"YJ"	"FM"
"YJ6"	"A23"	0.0105733466057116	0.0186612456709613	0.0828657564779715	0.146252487221987	0.917134243522028	0.853747512778013	0.930886093075542	0.52743431419696	-1.57080440832334	-0.97979797979798	"YJ"	"FM"
"YJ4"	"A24"	0.00853379283975828	0.0140458742422238	0.0668813031165426	0.11008075663079	0.933118696883457	0.88991924336921	0.953704224705249	0.579438071542091	-0.981096949932259	-0.818181818181818	"YJ"	"FM"
"YJ5"	"A24"	0.0550748065535168	0.037524379914508	0.431633963977855	0.294087221760307	0.568366036022145	0.705912778239693	0.681334756537822	0.548577029223326	0.985531694924685	0.676767676767677	"YJ"	"FM"
"YJ6"	"A24"	0.009861656880956	0.0222309005694405	0.0772880799278037	0.174228696132796	0.922711920072196	0.825771303867204	0.894939456079198	0.396996325790528	-1.63111790615589	-1	"YJ"	"FM"
"YJ5"	"YJ4"	0.00551990257913387	0.00657713334732372	0.0432607498800375	0.0515465112992757	0.956739250119963	0.948453488700724	0.991339582422066	0.831988288641843	-1.14709182162194	-0.757575757575758	"YJ"	"FM"
"YJ6"	"YJ4"	0.00324213414697033	0.00459094232217126	0.0254093532265962	0.0359802740475708	0.974590646773404	0.964019725952429	0.989153476019935	0.698542485648547	-1.63517025957624	-0.97979797979798	"YJ"	"FM"
"YJ6"	"YJ5"	0.00434085569578871	0.00489362114558947	0.0340202874649859	0.0383524378106374	0.965979712535014	0.961647562189363	0.99551527812703	0.883065533014787	-0.723263079341967	-0.535353535353535	"YJ"	"FM"
